"subject_ID","Activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()"
"11",3,"WALKING_DOWNSTAIRS",0.292423484693878,-0.0193554079328571,-0.116139842908163,-0.0574100475102041,-0.0331503723387755,-0.362240245489796,0.939057787755102,-0.228829214285714,-0.102352758040816,-0.950061129591837,-0.946094637755102,-0.899943947755102,0.0725689294489796,0.0109707769183673,-0.00202727978142857,-0.0858010042244898,-0.111439194979592,-0.571735243061224,-0.13157327645102,-0.0139358043959184,0.123826738353061,-0.261653414014286,-0.546740387959184,-0.44230776755102,-0.0778701650285714,-0.0391567930959184,-0.0416193131122449,-0.285683162346939,-0.680947338163265,-0.374605412306122,-0.0628126118283673,-0.0411340078469388,-0.0628126118283673,-0.0411340078469388,-0.205239246653061,-0.0926324494530612,-0.215294501244898,-0.245794699346939,-0.508567577142857,-0.583919211020408
"12",3,"WALKING_UPSTAIRS",0.260819873067797,-0.0324109410555932,-0.110064863437288,-0.313123437627119,0.0116280813372881,-0.369754604067797,0.883533436101695,-0.382851153728814,-0.162943955254237,-0.944040819322034,-0.909825953898305,-0.909469675084746,0.0426880986186441,0.0397249270484746,0.0208205538101695,-0.458364616949153,-0.251680364540678,-0.708551711864407,0.0721980309322034,-0.139275405637288,0.0215603697,-0.456039262525424,-0.582742845932203,-0.492327305084746,-0.115510569491525,-0.0400372510491525,-0.0498180874305085,-0.507270757966102,-0.775774143389831,-0.573433947627119,-0.184014895,-0.333597432542373,-0.184014895,-0.333597432542373,-0.436901159491525,-0.439020591694915,-0.347321812220339,-0.408886653186441,-0.658861401355932,-0.718028040338983
"13",5,"STANDING",0.282544390892857,-0.00700418554517857,-0.102171095696429,-0.968591815714286,-0.869439913392857,-0.869327321785714,0.960188699107143,-0.03871012665,0.138638436607143,-0.974088206071429,-0.931973943392857,-0.914608495714286,0.0725189859107143,-0.00221990214464286,-0.0122812220569643,-0.962647080178571,-0.931217140714286,-0.963832118928571,-0.0322711902673214,-0.050987505,0.0690945763946429,-0.910395222321429,-0.933738104107143,-0.907471555714286,-0.0922249863035714,-0.0399108188821429,-0.0422221341625,-0.941930044107143,-0.961177741607143,-0.944755343035714,-0.906104701071429,-0.87977380125,-0.906104701071429,-0.87977380125,-0.956863566071429,-0.942962047678572,-0.900671630714286,-0.867041711785714,-0.958405900892857,-0.947970723571429
"14",5,"SITTING",0.273694139545455,-0.00990083527045455,-0.108540300265909,-0.980945022045455,-0.904335121022727,-0.926094740227273,0.880731443863636,0.168445524,0.143006857611364,-0.983137541590909,-0.939942979795455,-0.945008999545454,0.0749577410909091,-0.00278773346136363,0.00338609594827273,-0.975204850227273,-0.952786261136364,-0.973436529545455,-0.0422355209795455,-0.0835484079545454,0.0823934451590909,-0.966225485,-0.950064068181818,-0.940637937045455,-0.0889747665681818,-0.0454702982386364,-0.0487714733568182,-0.966037012045455,-0.975433911363636,-0.964878512727273,-0.9379783225,-0.920939027727273,-0.9379783225,-0.920939027727273,-0.969320155681818,-0.965757731590909,-0.934301646590909,-0.931414810454546,-0.973848287045454,-0.970392610454546
"15",5,"LAYING",0.278334325576923,-0.0183042123269231,-0.107937603673077,-0.965934509615385,-0.969295613269231,-0.968562516346154,-0.483470597692308,0.954890346153846,0.263644691923077,-0.945695336153846,-0.985964053846154,-0.977076645,0.0848164824230769,0.00747460829615385,-0.00304067159653846,-0.983307862115385,-0.964560430961538,-0.985419368461538,-0.0218935013501923,-0.0798709596153846,0.159894366942308,-0.979498706538462,-0.977427370576923,-0.960583776923077,-0.102114125,-0.0404446925288462,-0.07083096875,-0.983422257692308,-0.983759479230769,-0.989679592307692,-0.966777882884615,-0.958612786346154,-0.966777882884615,-0.958612786346154,-0.980141253846154,-0.977477145384615,-0.946938300576923,-0.958287921923077,-0.9864194225,-0.98377138
"16",5,"WALKING",0.27784234625,-0.0172850317482679,-0.107741776464286,-0.294098534232143,0.0767484028053571,-0.45702143625,0.972624959821428,-0.100440285303571,0.00247623628392857,-0.979348381428571,-0.961585474821429,-0.964580803928571,0.0845888833571429,-0.0163194101232143,8.32159351785732e-05,-0.302891024625,-0.0910397428607143,-0.612895318571429,-0.0488919896632143,-0.0690135249642857,0.0815435495892857,-0.490877497857143,-0.504622029821429,-0.318700615178571,-0.0888408355267857,-0.0449559531089286,-0.0482679596035714,-0.357681403285714,-0.57143812375,-0.157682543983929,-0.158338674394643,-0.377178733392857,-0.158338674394643,-0.377178733392857,-0.288333024071429,-0.282242276785714,-0.355933083571429,-0.492176823571429,-0.444532485357143,-0.48919974625
"17",5,"WALKING_DOWNSTAIRS",0.29354392712766,-0.00850107533191489,-0.100319930659574,0.275046110468085,0.0907630761042553,-0.325891435319149,0.956649352553191,-0.0607578318319149,0.0216777910246191,-0.950490938510638,-0.912363420851064,-0.927192732978723,0.109650600459574,0.0137618233808511,0.0213397664446808,0.0322415501638298,0.0473612314702128,-0.52265163787234,-0.068294569906383,-0.0707805998787234,0.0806559989574468,-0.46064684487234,-0.409134149148936,-0.227869042382979,-0.110149008255319,-0.0708296588478723,-0.0399656935617021,-0.411302217446809,-0.514591487234043,-0.0344217467042553,0.211138853638298,0.205422375957447,0.211138853638298,0.205422375957447,-0.0637528559361702,-0.0292570509829787,-0.218029835319149,-0.360678305253192,-0.39719562106383,-0.450303212340425
"18",5,"WALKING_UPSTAIRS",0.268459469914894,-0.0325269755153191,-0.107471453914894,-0.0457237779851064,0.185022459476596,-0.308938978787234,0.936821834893617,-0.265942569148936,-0.0232035364248936,-0.95357996893617,-0.900511719787234,-0.92141958,0.0795443483829787,0.0140130363106383,-0.025590953282766,-0.223896564340426,-0.125026612744681,-0.63836903212766,0.0395191121489362,-0.117195551802128,0.0424442819489362,-0.443342262340426,-0.440345826382979,-0.26545133312766,-0.143029686361702,-0.0559895777393617,-0.0534895401,-0.305245202489362,-0.631822048297872,-0.282154378489362,0.0435562021989362,-0.136736383765957,0.0435562021989362,-0.136736383765957,-0.247403476914894,-0.310186545957447,-0.235516929306383,-0.354687870212766,-0.47348816787234,-0.557988065531915
"19",6,"STANDING",0.280346248596491,-0.0181236327175439,-0.112172831947368,-0.981758159649123,-0.921493191754386,-0.925692371929825,0.945139003859649,-0.230251036140351,0.0139193473596491,-0.985583066842105,-0.96844910122807,-0.942795062280702,0.0730699604561403,0.00871883993421053,-0.00481712245438596,-0.973132635789474,-0.949362277017544,-0.967547241754386,-0.028251913022807,-0.0589823639438597,0.0767394745964912,-0.947561298596491,-0.94248658631579,-0.947782155964912,-0.103292534210526,-0.0428828304736842,-0.0506432189438597,-0.946423593157895,-0.962422163684211,-0.962758177192982,-0.945022876491228,-0.939310249649123,-0.945022876491228,-0.939310249649123,-0.967102436140351,-0.956099145964912,-0.939404744385965,-0.915891572982456,-0.963406222982456,-0.952536233859649
"20",6,"SITTING",0.276778487454545,-0.0145911615290909,-0.110127728709091,-0.980164933636364,-0.923682131090909,-0.925797097090909,0.933692934909091,0.0682628663363636,0.0695219657167273,-0.988872369272727,-0.960875994727273,-0.955475832363636,0.0754721635223636,2.55649800000024e-06,0.00623727782090909,-0.969929476363636,-0.945143686181818,-0.958572952545455,-0.0372442282830909,-0.0899083302550909,0.0854346006181818,-0.957367681818182,-0.944130044727273,-0.939681350909091,-0.0936693524363636,-0.0333986700025455,-0.0465504310978182,-0.943714804727273,-0.961780726363636,-0.958787671272727,-0.949543531272727,-0.931572655636364,-0.949543531272727,-0.931572655636364,-0.962733502,-0.948181827818182,-0.932703812181818,-0.921259472727273,-0.962929227818182,-0.950150571818182
"21",6,"LAYING",0.248656520140351,-0.0102529170561404,-0.133119570368421,-0.934049422052632,-0.924644826385965,-0.925216100350877,-0.47670987877193,0.956593814210526,0.175867709021053,-0.887746310350877,-0.959161956491228,-0.928130738421053,0.0963481955263158,-0.00114529240245614,0.00328817288070175,-0.966341054736842,-0.933674494385965,-0.959646055263158,-0.0079605026754386,-0.107218315054386,0.179102058245614,-0.955378225087719,-0.943634949473684,-0.939141878596491,-0.111267284631579,-0.0424104289992982,-0.0717774743859649,-0.939611608245614,-0.958628819649123,-0.959579071578947,-0.918878850824561,-0.897326245964912,-0.918878850824561,-0.897326245964912,-0.954750504912281,-0.950341934385965,-0.908980174736842,-0.920914497017544,-0.955645738245614,-0.953157001578947
"22",6,"WALKING",0.283658868070175,-0.0168954189082456,-0.110303165877193,-0.296538717368421,0.164213884996491,-0.504324207192982,0.958067455087719,-0.214694852280702,0.0331888826842105,-0.977779896491228,-0.964248568070175,-0.957205025789474,0.0699585876912281,-0.0164831715964912,-0.00738931200701754,-0.132784766936842,0.00808897373684211,-0.575777466491228,-0.025509618645614,-0.0744462466,0.0838808799280702,-0.446020952631579,-0.331702267894737,-0.383139334736842,-0.0878891090105263,-0.0362308971842105,-0.0539597284210526,-0.18260093354386,-0.416390246140351,-0.166684422233333,-0.166840713631579,-0.266734167368421,-0.166840713631579,-0.266734167368421,-0.195117026052632,-0.0706029648421053,-0.281207841122807,-0.36560291677193,-0.321290483140351,-0.364708342315789
"23",6,"WALKING_DOWNSTAIRS",0.277045258145833,-0.019536840063125,-0.107209356208333,0.383681639791667,0.360164958768542,-0.320204232520417,0.928531455208333,-0.214046334375,-0.00307981704708333,-0.9544062675,-0.93357760125,-0.934378766458333,0.103681343708333,0.00987685807166667,-0.00932470617291667,0.165271070858333,0.276544029529167,-0.336817322270833,-0.0960837437708333,-0.0341782208604167,0.0870012595210417,-0.19830385328125,-0.18922957,-0.0940797929729167,-0.0256452232354167,-0.0768089915604167,-0.0372228650416667,0.0393387960854167,-0.193508405479167,0.193206498960417,0.333754731458333,0.373611914166667,0.333754731458333,0.373611914166667,0.10384507225,0.209502174375,0.0142677821595833,-0.0426276750979167,-0.0829366854166667,-0.111228416159583
"24",6,"WALKING_UPSTAIRS",0.268229355098039,-0.0272425385070588,-0.122082438784314,-0.0501350188513725,0.189276117327451,-0.353519514896078,0.913632241568627,-0.340732608823529,-0.0184608964392157,-0.959399425098039,-0.912900683137255,-0.906196352156863,0.07210675,0.00371343419607843,-0.00237816579411765,-0.180301156098039,-0.0413994646723529,-0.560830688235294,-0.0767406825588235,-0.0518981989072549,0.0664234025976471,-0.321973723647059,-0.315799901607843,-0.18390018167451,-0.0652024492378431,-0.0457705354509804,-0.0576800048435294,-0.186763293747059,-0.486494120980392,-0.170814790834118,0.0177790974433333,-0.0791508842176471,0.0177790974433333,-0.0791508842176471,-0.207379799254902,-0.169970363039216,-0.12912124415098,-0.199893710196078,-0.342895367921569,-0.440079851313726
"25",7,"STANDING",0.282723539433962,-0.0145740341037736,-0.0997778303207547,-0.979307570377358,-0.923400921886792,-0.917064168490566,0.958728687924528,-0.117607048924528,-0.0516573721320755,-0.987917503962264,-0.966162998679245,-0.939161014716981,0.0751915112830189,0.00694700354075472,-0.0108420294035849,-0.976403544716981,-0.965810609622642,-0.972060053207547,-0.0291582212545283,-0.0774336443396226,0.0851045000566038,-0.945247687358491,-0.949646946792453,-0.951630777358491,-0.0901539662169811,-0.0412797611886792,-0.0545390015471698,-0.96598339754717,-0.976837757358491,-0.978166790943396,-0.942724659245283,-0.933590156792453,-0.942724659245283,-0.933590156792453,-0.973381306226415,-0.968566356037736,-0.943425564528302,-0.918438958867924,-0.977377083018868,-0.97210793
"26",7,"SITTING",0.284674637291667,-0.01461097580375,-0.122464597625,-0.972668374583333,-0.909454698541667,-0.8565329414375,0.969147824375,0.00608846646041667,0.0649636250354167,-0.957082433333333,-0.945436264583333,-0.868602535416667,0.0668519793125,0.0116863419310417,0.0162004141964583,-0.982158098125,-0.969458676458333,-0.972256472708333,-0.04963797197125,-0.03361196465625,0.0259476655145833,-0.941870953333333,-0.944124336458333,-0.937021208541667,-0.0938155625083333,-0.0396444885,-0.0454566269166667,-0.974369045625,-0.981024680625,-0.980954665416667,-0.918432107083333,-0.881957619770833,-0.918432107083333,-0.881957619770833,-0.976559676458333,-0.970243274166667,-0.897870535,-0.898063314375,-0.981665122291667,-0.976214430208333
"27",7,"LAYING",0.250176694038462,-0.0204411516884615,-0.101361036576923,-0.93651361,-0.926262668653846,-0.952978365961538,-0.502814250576923,0.393444278076923,0.907537823461538,-0.914221270096154,-0.955543549230769,-0.961908984423077,0.0968904018076923,0.0250624183634615,-0.0131653918205769,-0.980977756153846,-0.973093160192308,-0.972983064230769,-0.00282641913096154,-0.133605695057692,0.155920029769231,-0.9601268225,-0.945071935384615,-0.955294890576923,-0.105944243484615,-0.0358897425826923,-0.0671901794615385,-0.9738372325,-0.976483727307692,-0.988871878269231,-0.936392023846154,-0.907039513153846,-0.936392023846154,-0.907039513153846,-0.980127239615385,-0.967310932307692,-0.915793634807692,-0.918662459038462,-0.983008829038462,-0.971205137884615
"28",7,"WALKING",0.275592961754386,-0.018653665345614,-0.110912234947368,-0.327243240701754,-0.0772618561052631,0.159631283261404,0.932566472280702,-0.159097003684211,-0.160846924029807,-0.979851271403509,-0.969404155087719,-0.952159770526316,0.0901462649192983,0.0184322723280702,-0.0210398551649123,-0.346026226140351,-0.0547448948245614,-0.149488514397895,0.00228835208526316,-0.0837113724842105,0.0641104602035088,-0.503313517017544,-0.23109830545614,-0.396013535263158,-0.123654199751333,-0.0447766029745614,-0.0495713093294737,-0.21166729682807,-0.174136410738596,-0.458302971403509,-0.0978090439438597,-0.198554708385965,-0.0978090439438597,-0.198554708385965,-0.192948900438596,-0.027557329277193,-0.305959351403509,-0.19828316695614,-0.300022779964912,-0.0953401161070176
"29",7,"WALKING_DOWNSTAIRS",0.28030708,-0.0166332372978723,-0.096938308587234,0.0660815600978723,-0.138179072734043,-0.0636402447755319,0.930623632765957,-0.12987167306383,-0.154935538544681,-0.964875962978723,-0.952678693617021,-0.92875646893617,0.0968926184638298,-0.0191061075170213,-0.0160390392510638,0.0285033927287234,-0.296279674759574,-0.347107758021277,-0.105409612961702,-0.049717460606383,0.116894769042766,-0.407744096,-0.29262613606383,-0.401051415531915,-0.0597273512680851,-0.0381904275744681,-0.0789469342553192,-0.510731018297872,-0.299520205208511,-0.425200371553191,0.0198795285851064,0.214544028088723,0.0198795285851064,0.214544028088723,-0.170319619372979,0.0901836280510638,-0.18874081887234,-0.259751603446809,-0.399229959148936,-0.29477867693617
"30",7,"WALKING_UPSTAIRS",0.248706923078431,-0.0275639005607843,-0.143769688803922,-0.29487297445098,-0.32616002254902,-0.145665025639216,0.81874656,-0.240950944117647,-0.403599709607843,-0.932823053333333,-0.939774255490196,-0.881675909607843,0.0724649938509804,-0.000812387078431372,-7.4519666666666e-05,-0.415153115882353,-0.519897595686275,-0.60780843627451,-0.138778108029412,-0.00247161973,0.139217071509804,-0.363853236862745,-0.572996820784314,-0.348980051411765,-0.0856640866647059,-0.0482219105196078,-0.072451747827451,-0.616812659215686,-0.671243739607843,-0.682184175686275,-0.198074437978431,-0.33474460745098,-0.198074437978431,-0.33474460745098,-0.458695232352941,-0.471265710980392,-0.239099165627451,-0.418144852156863,-0.661969771960784,-0.67642807254902
"31",8,"STANDING",0.279620986111111,-0.0148113067148148,-0.106114996837037,-0.988815418148148,-0.938479429074074,-0.926065255185185,0.957669921111111,-0.0904603488214815,-0.0979392024814815,-0.987690217222222,-0.958904114074074,-0.918293913703704,0.0753739045185185,0.00814951727462963,0.00322153267648148,-0.989198879814815,-0.976442140740741,-0.982610899259259,-0.0219671978203704,-0.0280117633814815,0.063688907,-0.972990379814815,-0.969421045555556,-0.974118322407407,-0.097757576,-0.0485190684259259,-0.0478483225666667,-0.981573085740741,-0.985508765185185,-0.989270900740741,-0.953762884074074,-0.937187185222222,-0.953762884074074,-0.937187185222222,-0.984920797777778,-0.979932239074074,-0.952848496851852,-0.95322478962963,-0.987580587777778,-0.982460332222222
"32",8,"SITTING",0.267491472934783,-0.00672550621304348,-0.104461049130435,-0.979026152391304,-0.927331997021739,-0.939553030217391,0.832453878043478,0.240095117065217,0.263895185521739,-0.966757967173913,-0.937462301369565,-0.935475331521739,0.0786713761086957,-0.00657516306713044,-0.0106808920069565,-0.985188753695652,-0.980784606086957,-0.985285807173913,-0.0547396987173913,-0.0955089236521739,0.0716048809782609,-0.984524052826087,-0.97150069673913,-0.959623548478261,-0.0923150250434783,-0.0402673770652174,-0.0445732240217391,-0.993264647391304,-0.98887627673913,-0.985241405434783,-0.952139704347826,-0.929943615630435,-0.952139704347826,-0.929943615630435,-0.986061512173913,-0.980667377391304,-0.93268224326087,-0.953001632173913,-0.991807428043478,-0.986756670869565
"33",8,"LAYING",0.261254282907407,-0.0212281733881481,-0.102245365611111,-0.94304121537037,-0.93489116,-0.932491454407407,-0.405930036111111,0.589922434814815,0.719831539259259,-0.918873192333333,-0.957990036481481,-0.94183626337037,0.0878326902592593,0.0233299159137037,-0.0169218791344444,-0.973253042222222,-0.976520952037037,-0.96608757462963,0.00535361206851852,-0.0891374138592593,0.13818830737037,-0.965204017592593,-0.952039385740741,-0.96758975462963,-0.106445008314815,-0.0389735198722222,-0.0694123150925926,-0.969924077407407,-0.974186451851852,-0.987601203703704,-0.935308633888889,-0.91325033,-0.935308633888889,-0.91325033,-0.97314748962963,-0.962954517222222,-0.924253348518518,-0.932470764444444,-0.978438191296296,-0.969029111666667
"34",8,"WALKING",0.27468631,-0.0186628865310417,-0.107252090833333,-0.173605736002083,0.380782052708333,-0.1420885318125,0.913586347916667,-0.217102194583333,-0.186267836962021,-0.974752050208333,-0.956781505625,-0.956640104791667,0.0703393490833333,-0.00603947514583333,-0.000673798876875,-0.2586886278125,0.233987544458333,-0.383200596479167,0.0235088228254167,-0.095791790535,0.0509657915395833,-0.1992097184375,-0.2119972775,-0.0754447842395833,-0.135886431360417,-0.0314880905541667,-0.0522683965333333,-0.2460827504375,-0.428055700208333,-0.388446971666667,0.0516786278104167,-0.1804072826,0.0516786278104167,-0.1804072826,-0.0668322430433333,-0.184571053979167,-0.00310243820125,-0.238746703958333,-0.339129269583333,-0.502957255416667
